wind_speed,swr,c_relax_C,qual
1.08,1.15,0.00505,2441.7337658698
1.15952217191096,1.26724584703153,0.00519357398101848,2775.69298497487
1.04544922446521,1.02857593140949,0.00489919603578633,2585.52908142466
1.1450278979608,1.20650931779621,0.00578555696631684,2285.66977205686
1.17474517439141,1.33751789710174,0.00571949945091439,4619.87505922205
1.129179092515,1.15745596716746,0.00619483939703855,2908.04377429399
1.04588787330866,1.15925785208218,0.00583302297832681,2483.28254320814
1.315544630412,1.18311692543233,0.00549077734274219,4796.89040881094
1.16732349242614,1.26768604069166,0.00580341180806235,2765.24128419815
1.08625196569375,1.14861223104823,0.00504419150260027,2570.16247700657
1.1652268939713,1.17517460269112,0.00633780917749648,3606.81611881536
1.12658782300443,1.14622428947061,0.00620916038612872,2846.37517184367
1.20333254021868,1.08968826152586,0.00483972217718443,1800.88266303654
1.31239006589019,0.985923430763547,0.0046925931401414,1332.09138019853
1.34168388877327,0.968925252255333,0.00424283793359503,1694.73354231173
1.27092030000175,0.995466548949333,0.00452451223058987,1336.92918860914
1.37476125781432,1.07088509763638,0.00424451040894274,3606.36177676409
1.23813585913398,1.13489847787826,0.00431219565102084,4394.22713358039
1.20729595210399,1.01395821722667,0.00482568042299827,1439.74532848789
1.22720617106544,1.07506514664028,0.00431962948712354,2819.47410426166
1.25549807753045,1.05977325724318,0.0054101328802583,3184.13392311365
1.32147761377894,1.18782648289798,0.00448872033260642,4841.55534676538
1.22859382641556,0.988661687113499,0.00476932535817158,1388.66638325217
1.26742013513019,1.03598869110789,0.00517765536914986,2409.18978777546
1.27505953560086,1.00556117605347,0.00392688038689338,1376.52677298905
1.35162988566686,1.1230031061603,0.00423166996166996,4323.9729849212
1.18897870250335,0.950355733351654,0.00423935918245375,2424.67479920953
1.24173851828754,0.976750895519057,0.0057797478216236,1367.9812502026
1.23225912795134,1.09737919396198,0.00509419298849759,3840.89028196268
1.18723403359272,0.990147145088095,0.00459404822818305,1516.07951956711
1.30365181025731,0.965390399891842,0.00465072224329674,1192.12831157622
1.37023512217558,1.18021039108948,0.00389620499981763,5149.98695694974
1.26714134488995,0.958798725888039,0.00511877616823466,1256.45282738028
1.3224274402937,0.988509042197504,0.00405935533135146,2176.702710891
1.36245593770595,1.07094457308817,0.00465385106103198,3614.00555709632
1.39986826029695,1.01816728430937,0.00452000813402611,3268.72589423512
1.36688683885212,0.964842868374768,0.00499527610019568,2487.13347358722
1.30886211958879,1.01666510516072,0.00515985924644484,2444.9041826898
1.03393731823348,0.99265414751042,0.0040269737572209,2745.99492656007
1.14348457987738,0.989595723722161,0.00532629302077448,1370.45118117952
1.29845700185566,0.979923069025203,0.0054603135488263,1329.07892706564
1.28005086155307,1.07551401918501,0.00490861992917693,3555.23871265085
1.20642044213575,1.00172791743573,0.00421123220549709,1433.19090147267
1.39648607831938,1.26019214528334,0.00456604181971155,5750.45500240194
1.29663694146291,1.02611708800404,0.00547652844147267,2489.19078806116
1.25256165121854,1.0761407722032,0.00534095148973138,3264.3722935555
1.24439954265525,1.02493921635681,0.00530234644274345,1438.06427290934
1.22805459952121,1.03618988541942,0.00435809114748624,1559.88649079667
1.3350265325902,1.05627445862103,0.00502742983655065,3580.35804919928
1.15483017255265,1.02236347772534,0.00445476508914741,1457.80088993923
1.23523303153755,0.988483884088563,0.00564290450833335,1399.4667829909
1.34742018254418,1.07858221889353,0.00462408286733147,3690.07613533245
1.21455039681643,1.00587732049157,0.00489999035587614,1439.09947417028
1.37660860244998,0.964682586514225,0.00427480189712158,2463.31393810144
1.35391135526163,1.12096460348335,0.00461111044656592,4257.56530498448
1.2853518134429,1.05611935430203,0.0046065962570075,3426.23808096611
1.25702700734948,0.955976034387574,0.00472586391105509,1237.70375454487
1.27546534149079,0.972155713671433,0.00474091898235071,1311.99362221215
1.30836904786773,1.03847882552827,0.00491009162523309,3447.38270790415
1.2899504623905,0.961158903717494,0.00521781786120388,1267.07863809423
1.18924283049331,1.01411621497025,0.00539199799732599,1520.41984013055
1.33204163335506,1.00898916709747,0.00428782704979186,2383.30354319942
1.30592452019123,1.09585046183232,0.00388987040439875,3796.7921074678
1.1865795510514,1.08390047754975,0.00428997803384342,1749.1447984978
1.26800253097997,1.03128884065621,0.00486005215728698,2381.53947489339
1.34869004781545,1.02300054990935,0.00519753235209372,3320.1319289021
1.1543715120622,0.996800287393935,0.00483593020863556,1375.99682021009
1.23125726647988,1.01188061292594,0.00433812938547621,1400.96293954903
1.12763413622771,1.08122928100287,0.0043424570396732,2375.31493277722
1.06819163415321,1.13078698406044,0.0041306968093878,2776.93379154859
1.30863550953518,0.956139940080107,0.00431952597257192,1153.74557358174
1.2739117116545,1.14396820269992,0.00376429751886105,4371.14926442759
1.3742222854901,1.14430154587253,0.00424837855677602,4709.73732943099
1.39934201926891,1.0749455247004,0.004504786247833,3611.89627975186
1.33669036983251,1.09985403324438,0.00423882508898709,3941.49322985289
1.16408884666066,1.04312264968934,0.004284693203928,1643.20660479837
1.17330272940332,0.974490854555176,0.00434835857912708,1537.93020154983
1.40413992770439,1.18671088103559,0.00470103310824615,5147.77496560995
1.36065751879948,0.988492443821618,0.00387543925729941,2634.49110245012
1.26687698204274,0.951205730978052,0.00459213444317319,1222.39391029749
1.34844231428712,0.994929020959491,0.00455568020377326,3267.26584882852
1.19028669011038,1.20319530651827,0.00440352952605018,3854.11765300553
1.35804226829349,1.02252012387334,0.00488921250051155,3306.29570768236
1.25672332280062,1.05371853649487,0.00489647479261895,2635.67983408476
1.18741075812873,1.03552064834514,0.00413973591966477,1538.894083107
1.26526466769278,0.966242035917508,0.00451053817630902,1214.60959482432
1.3250810459203,1.08971385674863,0.00463317431750046,3842.5797574229
1.07995414792154,0.96825171227388,0.00455110153636583,1930.41612864582
1.07714620904738,1.02532300540271,0.00431052201217075,2130.97203880272
1.27069440461567,1.06045117668856,0.00431887226431429,2624.89619278333
1.32736750600833,0.97032653618203,0.00369012051021077,1195.6838834156
1.25875510191472,1.02075427991794,0.00464156936575179,1464.75105339951
1.23642354136723,1.06016353130707,0.00507977680555474,2702.97268881537
1.28502277359994,1.18220313172958,0.00366472672969693,4739.59101538296
1.31844088463473,1.03790150787091,0.0039357783188018,3438.90517115062
1.32798562313408,1.02521831151821,0.00495489342484181,3383.90788743359
1.28460025685587,1.14924322860291,0.00520527143853341,4413.12619262256
1.2294573647719,1.0897670167626,0.0036077416656573,3420.17992086741
1.04795527105017,1.06098042316833,0.00343937993482837,2343.04736453208
1.32948324361837,1.20600284033322,0.00463385326365516,5098.94622929296
1.3732000804656,1.03570436063784,0.00470960911902527,3386.68978439638
1.2035462113731,1.09443439565967,0.00417993715196885,1817.74416006811
1.22795214432425,0.953888408865589,0.0041052322936135,1217.41067365552
1.15795386231638,1.08094686604939,0.00428780711912212,1815.09866448551
1.34296067365858,0.962890012270327,0.00439853091787116,1640.58704736428
1.14053160334303,1.09001196546321,0.00485416212498872,2372.21344707357
1.1780781538478,0.991736233474077,0.00321393972387425,1543.57095516301
1.32328361643608,1.05205906252638,0.0040965691551862,3557.63288605659
1.37117599480333,1.03707116087634,0.00369523891219471,3398.11517614892
1.22913044860331,1.04411566950271,0.00405161747970267,1614.04935998258
1.08359815484705,1.05661270057917,0.00462791897781929,1998.70867025577
1.32191579202447,0.993509008134786,0.00394128695808432,2332.21199457819
1.23502273238943,1.16231719353581,0.00418485437674101,4629.74230630149
1.29014556373337,0.952918959572678,0.0035363645038459,1236.30080287185
1.26307505301258,1.01856755502513,0.00349487430070204,1456.2308973336
1.36336474476039,1.01333838194076,0.00486570202824041,3192.79328970764
1.28966958693911,1.09361508578909,0.00358358803547972,3694.86322629491
1.29243307549589,1.00648730982011,0.00273365555141427,2264.61125401864
1.2673999947196,1.03710244033491,0.00407031636046114,2415.69118058508
1.302006219197,0.998366764011866,0.00494349471946428,2324.92863126595
1.32037170006602,1.10687419376668,0.00449380897398272,4186.29285393425
1.34857671843089,1.21022307257106,0.00431955623619666,5241.09471237805
1.15032587374851,0.955016966083221,0.00427147280394508,1511.39804211269
1.20426611433864,1.01935105321572,0.0048766186892559,1501.24751058325
1.36767221518348,0.987014068383714,0.00481384437209952,2628.71866649708
1.19770838148011,1.02697279972978,0.00403411710580209,1490.72851927701
1.33256349077868,1.06713109909826,0.00440473037776221,3660.53347747845
1.24449683861791,1.04326422004184,0.00546509402357951,2462.19951143599
1.17626617699775,1.11029370715691,0.00428367619285588,2014.2902078583
1.32155491881275,1.14216656883227,0.0046569701219202,4392.43263477434
1.37016775448321,0.980035729840245,0.00416637270146515,2585.58680492563
1.02270257053933,1.12145534240285,0.00385946346419862,2603.31121581499
1.2279956171067,1.09107761931226,0.00473386696186912,3429.72812266557
