wind_speed,swr,c_relax_C,qual
1,1,0.00505,111099.164432265
0.961498906498527,1.07231719685318,0.00496073968850769,139727.611625093
0.98251087216136,1.06721374566271,0.00514204620343717,135522.030055264
0.862540616472072,0.891697747380351,0.00580871436904947,104166.165815691
0.868728697350572,0.844450075225689,0.00532721762684947,102781.228544885
0.9041837290498,0.852291756836602,0.00501732355745591,101609.639181343
1.01894617530702,0.852750691974789,0.00460495466906715,124936.555259597
0.787228602444399,0.679539084091261,0.00511624741397278,167650.237527623
0.883669001968353,0.773250549574195,0.00524719440168445,139130.437786532
0.95107691485949,0.884539036795562,0.00525583884754743,100430.779550063
0.945522947623272,0.734664345943573,0.00415500062694568,136499.529981614
0.953627294032453,0.919542457164326,0.00585919509710443,102622.878162635
0.880168991828159,0.653423491483445,0.00475539038755426,201419.501392548
1.12025976975661,1.07627325804,0.00531438217468488,121465.856531969
0.980265483989744,0.97792284317136,0.00543664634465696,111093.327637158
1.02172243754269,0.828386775012467,0.00489503579003534,134256.889337735
0.992793917640939,0.867847350530972,0.0049242372929202,107115.310070152
0.981925565797032,0.800937021100113,0.00513300133601314,134527.451587723
1.02098001423732,0.790316832151928,0.00434109742659172,133532.918361148
1.12110210868278,0.924243581728084,0.00573280804528404,92770.8704996163
1.16103715405426,0.793426460282643,0.00537570817310613,125953.634021721
1.11238333630573,1.04476151574396,0.00526601534352307,111029.660042631
1.00064818089505,0.989054279734449,0.00522983528468655,112087.888010167
1.00669670378027,0.94791455275021,0.00557219498252867,102747.96862881
0.936977191062166,0.946204507336166,0.00620583358349318,108403.032247935
0.945178615281893,0.992447149688253,0.00514968404001215,114771.621524159
1.04628169634433,0.880697434679516,0.00649436361532599,104640.473112477
1.16227946448208,0.871426998142721,0.00548263637853248,123960.022974091
1.24522026279295,0.871049300331424,0.00594962717775131,106983.632132776
1.10239056394925,0.778226513299144,0.00520847617783191,130867.828152721
0.980972066385116,0.900418895596327,0.00527333929015008,99398.7142594057
1.09249559187326,0.894933873778253,0.0062653113422213,93951.1020267642
1.09138282901048,0.897134245192354,0.0055629621212404,102656.233274582
1.12072235461851,0.858097507433096,0.00506117813552406,126865.065673174
1.18996986093393,0.874234703206608,0.00562111793348956,122656.757097634
1.0429360361379,0.757127729997155,0.00669543337955419,145093.222331362
1.06385651488695,0.935964191915062,0.00599535754099853,97326.7309715662
0.981596839006625,1.02114456275878,0.00714942303865266,119094.527278407
1.15037769345309,0.97592476852527,0.00578938537886664,95919.1807070768
0.924525170551262,1.10603968939415,0.00596985270699967,149470.827972817
1.20085483586642,0.849367599155824,0.0049589176713098,110638.512289534
0.98204105485659,0.937599014219064,0.00485228578231,103314.531122675
1.15032851395983,0.961837795398133,0.00567443169925941,94114.1086067988
0.942883973254051,0.758678556735308,0.0055165619457095,129411.650865059
1.1574328975068,0.872943729096914,0.00597452307018756,124174.435211279
1.00838868503407,0.798815425892756,0.00608489256067366,134448.251810325
1.04659317376434,0.752914780969845,0.00630572048778521,140369.223158198
0.893007213116125,0.911648708287635,0.00548678985079734,104801.393008289
1.22501654322996,0.918283303147855,0.00567757942846673,115165.256122861
1.1949391963047,0.774807031378668,0.00554821169538003,142502.598156224
1.17079564598871,1.00187125966526,0.00613969364423279,97859.1926798375
1.21870204115914,0.941106009891174,0.0064163388845514,89425.6039607023
1.23933929945057,1.13506278395576,0.00655101243895727,121088.066070888
1.39805052638814,0.87945511870494,0.006252475372168,112105.567582877
1.16126587178712,0.895494456538893,0.00668484002601152,91589.8609625285
1.204125500079,0.817441033343353,0.00600591434950899,118222.40925722
1.26968032877019,1.0067302451788,0.00620402731600043,97510.1522189798
1.28813076152269,0.919030118832701,0.00669615272876012,92144.5907585299
1.28448223711975,0.970200742664691,0.00576872052750648,87188.3776728027
1.12630041222951,1.06389058291947,0.00547143216913706,117168.516345031
1.20450985501179,0.810441733868794,0.0051835523004649,124440.616255809
1.36861200014233,1.06452383854896,0.00566117642462952,101098.911903621
1.30959388916289,0.865702649984093,0.00562626812453876,113113.110393377
1.44563501853071,0.968684830732056,0.00729037820611877,108308.612658283
1.20352760065848,1.09649687344029,0.00653952019629771,115287.254334534
1.42622941133345,1.05675171590697,0.00642680802353725,93353.0011596168
1.25053933024967,0.924602390494496,0.00526904424147229,114235.091433521
1.32757955259166,1.00097201493746,0.00552871420357016,92180.2277419412
1.14319138800178,0.902799350903494,0.00682542003404924,92259.1091875613
1.32421623321309,0.839840857460586,0.00576998052823112,126375.578177944
